turn,parse_dot,top_sort,cmin,revoke_seed,crash_tog,crash_tog_exec,fixpoint_tog,new_tog,opened_tog,sum_cost
3,15.988875,0.008458,62.778269,0.989886,5.260145,44383.45942699997,0.690163,0.0,960,44505.199192
3,15.988875,0.008458,62.778269,0.989886,5.260145,44383.60830699997,0.690163,0.0,960,44505.348171
3,15.988875,0.008458,62.778269,0.989886,5.260145,44383.75512099997,0.690163,0.0,960,44505.495076
3,15.988875,0.008458,62.778269,0.989886,5.260145,44383.902583999974,0.690163,0.0,960,44505.642631
3,15.988875,0.008458,62.778269,0.989886,5.260145,44389.73343099997,0.690163,0.0,960,44511.873615
3,15.988875,0.008458,62.778269,0.989886,5.260145,44395.57486199997,0.690163,0.0,960,44517.715124
3,15.988875,0.008458,62.778269,0.989886,5.260145,44401.42263199997,0.690163,0.0,960,44523.562974
3,15.988875,0.008458,62.778269,0.989886,5.260145,44407.31395699997,0.690163,0.0,960,44529.454378
3,15.988875,0.008458,62.778269,0.989886,5.260145,44408.97232399997,0.690163,0.0,960,44531.112827
3,15.988875,0.008458,62.778269,0.989886,5.260145,44414.886490999976,0.690163,0.0,960,44537.027092
3,15.988875,0.008458,62.778269,0.989886,5.260145,44415.005662999974,0.690163,0.0,960,44537.146345
3,15.988875,0.008458,62.778269,0.989886,5.260145,44415.12605399997,0.690163,0.0,960,44537.266835
3,15.988875,0.008458,62.778269,0.989886,5.260145,44415.24617599997,0.690163,0.0,960,44537.387094
3,15.988875,0.008458,62.778269,0.989886,5.260145,44421.13860899997,0.690163,0.0,960,44543.279663
3,15.988875,0.008458,62.778269,0.989886,5.260145,44421.25747399997,0.690163,0.0,960,44543.398608
3,15.988875,0.008458,62.778269,0.989886,5.260145,44421.37692999997,0.690163,0.0,960,44543.518154
3,15.988875,0.008458,62.778269,0.989886,5.260145,44421.49911499997,0.690163,0.0,960,44543.640438
3,15.988875,0.008458,62.778269,0.989886,5.260145,44427.41861499997,0.690163,0.0,960,44549.936871
3,15.988875,0.008458,62.778269,0.989886,5.260145,44433.36401699997,0.690163,0.0,960,44555.882352
3,15.988875,0.008458,62.778269,0.989886,5.260145,44439.29725899997,0.690163,0.0,960,44561.815709
3,15.988875,0.008458,62.778269,0.989886,5.260145,44445.24852999997,0.690163,0.0,960,44567.76707
3,15.988875,0.008458,62.778269,0.989886,5.260145,44446.383964999965,0.690163,0.0,960,44568.902587
3,15.988875,0.008458,62.778269,0.989886,5.260145,44452.37561399997,0.690163,0.0,960,44574.894342
3,15.988875,0.008458,62.778269,0.989886,5.260145,44453.315875999964,0.690163,0.0,960,44575.834683
3,15.988875,0.008458,62.778269,0.989886,5.260145,44454.24516099996,0.690163,0.0,960,44576.764081
3,15.988875,0.008458,62.778269,0.989886,5.260145,44460.292925999966,0.690163,0.0,960,44582.811985
3,15.988875,0.008458,62.778269,0.989886,5.260145,44461.22818499996,0.690163,0.0,960,44583.747356
3,15.988875,0.008458,62.778269,0.989886,5.260145,44462.161886999966,0.690163,0.0,960,44584.681198
3,15.988875,0.008458,62.778269,0.989886,5.260145,44468.18443599997,0.690163,0.0,960,44590.703886
3,15.988875,0.008458,62.778269,0.989886,5.260145,44469.115051999965,0.690163,0.0,960,44591.634584
3,15.988875,0.008458,62.778269,0.989886,5.260145,44470.055150999964,0.690163,0.0,960,44592.574788
3,15.988875,0.008458,62.778269,0.989886,5.260145,44470.98532999997,0.690163,0.0,960,44593.505068
3,15.988875,0.008458,62.778269,0.989886,5.260145,44477.063944999965,0.690163,0.0,960,44599.97077
3,15.988875,0.008458,62.778269,0.989886,5.260145,44483.09968099996,0.690163,0.0,960,44606.006587
3,15.988875,0.008458,62.778269,0.989886,5.260145,44489.17603799996,0.690163,0.0,960,44612.083025
3,15.988875,0.008458,62.778269,0.989886,5.260145,44495.29232299996,0.690163,0.0,960,44618.199388
3,15.988875,0.008458,62.778269,0.989886,5.260145,44500.297108999956,0.690163,0.0,960,44623.204263
3,15.988875,0.008458,62.778269,0.989886,5.260145,44506.44599799995,0.690163,0.0,960,44629.353288
3,15.988875,0.008458,62.778269,0.989886,5.260145,44511.45291099995,0.690163,0.0,960,44634.360284
3,15.988875,0.008458,62.778269,0.989886,5.260145,44516.46062099995,0.690163,0.0,960,44639.368133
3,15.988875,0.008458,62.778269,0.989886,5.260145,44518.816744999946,0.690163,0.0,960,44641.724354
3,15.988875,0.008458,62.778269,0.989886,5.260145,44524.952553999945,0.690163,0.0,960,44647.860292
